semestre;cod_preferencia;1_semestre_fies;2_semestre_fies;3_semestre_fies;4_semestre_fies;5_semestre_fies;6_semestre_fies;7_semestre_fies;8_semestre_fies;9_semestre_fies;10_semestre_fies;11_semestre_fies;12_semestre_fies
1;119286;3330;3330;3330;3330;3330;0;0;0;0;0;0;0
1;119895;6000;6000;6000;6000;6000;6000;6000;6000;0;0;0;0
1;121877;3634,2;3634,2;3634,2;3634,2;3634,2;3634,2;0;0;0;0;0;0
1;119913;7800;7800;7800;7800;7800;7800;7800;7800;7800;7800;0;0
1;120862;7194;7194;7194;7194;7194;7194;7194;7194;7194;7194;0;0
1;121348;7134;7134;7134;7134;7134;7134;7134;7134;0;0;0;0
1;119512;5394;5394;5770,7;4988,52;8440,92;7592,45;8804,97;8120,84;8704,04;8667,77;0;0
1;121817;5754;5694;6091,39;4105,62;7020,05;7161,35;9047,61;9173,03;10160,73;8440,65;0;0
1;121778;6801,15;6801,15;6801,15;6801,15;11817,72;11817,72;11817,72;11817,72;11817,72;11817,72;0;0
1;120367;2721,36;2721,36;2721,36;2721,36;2721,36;2721,36;2721,36;2721,36;0;0;0;0
1;120009;3708;3708;3708;3708;3708;3708;3708;3708;0;0;0;0
1;121920;6954;6894;7375,39;5680,71;8440,92;9098,87;10192,41;8570,43;10486,76;8440,65;0;0
1;119108;5223,07;5223,07;5223,07;5223,07;5223,07;5223,07;5223,07;5223,07;0;0;0;0
1;121756;10563,24;10563,24;10563,24;10563,24;10563,24;0;0;0;0;0;0;0
1;119850;9006;9006;9006;9006;9006;9006;9006;9006;9006;9006;0;0
1;121950;2634;2634;2634;2634;3317,82;3317,82;3317,82;3317,82;0;0;0;0
1;118445;8205,55;8205,55;8205,55;8205,55;8205,55;8205,55;8205,55;8205,55;8205,55;8205,55;0;0
1;118860;4915,27;4915,27;4915,27;4915,27;4915,27;4915,27;4915,27;4915,27;4915,27;4915,27;0;0
1;118976;5707,39;5707,39;5707,39;6264,21;6264,21;6264,21;6264,21;6264,21;0;0;0;0
1;122084;2245,8;2245,8;2245,8;2245,8;2245,8;2245,8;2245,8;2245,8;0;0;0;0
1;121167;6151,92;6151,92;6151,92;6151,92;0;0;0;0;0;0;0;0
1;121042;5832;5832;5832;5832;5832;5832;5832;5832;0;0;0;0
1;117897;4560;4560;4560;4560;4560;4560;4560;4560;0;0;0;0
1;120813;2513,7;2513,7;2766;2766;2874;2874;2874;2874;0;0;0;0
1;120319;8849,1;8849,1;8849,1;8849,1;0;0;0;0;0;0;0;0
1;119058;4912,16;4912,16;4912,16;4912,16;4912,16;4912,16;4912,16;4912,16;4912,16;4912,16;0;0
1;119777;17688;17688;17688;17688;17688;17688;17688;17688;0;0;0;0
1;118386;3149;3149;3369,42;3369,42;3605,26;3605,26;3857,58;3857,58;0;0;0;0
